Actual,Predicted
16219.04,17291.732
175.0,23.694296
1028.31,-402.64728
13650.95,16751.729
524.68,587.17474
6386.11,5681.995
26293.81,28269.111
15133.96,13890.081
5766.55,6734.369
1806.76,1618.0718
35.5,-232.5589
13.86,202.84436
700.0,873.76227
1161.39,619.1543
42351.81,38872.797
115584.14,110089.914
34615.73,35158.383
1309.11,1000.9459
25357.1,26497.78
18370.19,16368.821
8674.41,9825.131
22401.75,20579.836
443.99,728.6883
5155.32,6242.335
21257.61,21030.736
4675.58,4761.0776
45518.46,44033.46
16598.8,16656.232
2591.56,2130.8293
5099.95,5236.593
20610.32,19731.756
8.5,593.44
6687.7,6394.0747
38071.28,38156.996
189.78,-183.02866
16502.91,16732.912
46719.49,49083.31
695.28,876.7884
2622.39,3244.0498
5188.31,6419.733
3676.04,4089.6719
27354.15,27167.602
1234.03,1982.6653
194.68,97.97002
31105.5,32988.664
3204.0,2243.8445
5137.65,5644.6553
297.2,1088.3383
3.5,724.6654
9535.54,9192.709
5163.71,2585.5708
716.62,-570.27686
4985.01,4004.2937
7040.27,5950.7456
46150.75,45977.85
4718.36,2931.4338
7.97,-1736.5737
126209.06,129765.9
39120.43,40483.984
300.33,214.56618
1875.66,819.6757
2573.77,2172.5615
2640.68,2639.1511
42259.07,26319.941
1025.5,400.48557
4375.19,4890.699
17009.34,15362.278
60.64,-491.44592
2745.18,4152.4146
40041.57,40132.04
9703.12,8607.894
6063.99,6840.134
10030.32,9840.781
949.64,1374.7917
942.0,1641.4697
28.0,-229.59232
130.55,-258.3493
7740.52,7577.3047
2325.02,3153.3901
13003.01,11163.167
24536.38,25034.143
6205.6,10561.815
84494.69,82309.44
24585.63,26248.41
4.5,31.824358
58446.58,59884.51
8875.76,8932.606
32420.4,37043.453
3735.0,3580.9978
3963.71,4117.3657
28691.44,30231.834
32886.16,33742.426
62181.12,63562.26
9146.08,10225.563
21035.86,21927.88
19.84,478.24606
746.22,338.71198
10803.5,11308.039
8681.79,9455.602
41829.9,43419.363
5069.2,3673.113
204.02,-392.37668
95.5,-1174.9794
26984.25,25594.086
5572.04,6779.318
18121.48,16256.581
13372.08,14122.04
1465.9,1410.368
13393.56,13030.052
29724.84,29633.889
4856.52,5309.5767
9172.34,7832.4155
416.0,500.9794
11.97,-856.6312
2177.56,2661.8804
11.88,1793.1056
50584.79,55059.2
10156.91,10623.48
10900.36,11303.251
67540.47,67227.72
480.0,326.0774
170.0,1902.5906
503.28,-3094.314
6840.89,6476.374
20190.54,21611.62
48983.1,45804.84
7257.13,6970.1455
47249.92,47824.605
53972.4,76598.586
7927.62,7523.3955
3246.28,3790.0789
8572.09,7558.3457
30273.96,34557.89
1606.58,2404.9287
74.59,834.1365
2571.14,2605.185
11570.91,12499.211
4694.32,4673.3906
15166.74,11645.116
5651.1,6004.732
2207.67,5218.8677
12516.87,13500.89
5574.55,3903.87
13018.58,14006.314
2036.04,3000.7004
8051.76,9328.431
25526.71,23694.879
2038.36,1365.0807
36989.15,34987.387
10969.98,9764.916
14605.31,17228.605
348.3,1315.9738
593.85,1692.4508
7642.62,6880.344
4352.5,4464.2466
767.21,381.13895
29094.0,27928.445
4645.38,5213.1504
7022.64,7036.471
29816.41,26508.213
8949.6,10353.416
20.11,856.1844
205.94,-236.07928
975.17,2027.4077
39956.42,39821.258
11839.71,14785.768
29877.59,31307.719
9059.06,9815.831
3044.01,2534.568
7807.92,7506.484
3680.9,3480.2278
16542.24,15565.932
28681.07,27779.705
4631.06,3513.656
22834.13,24602.996
96059.57,95520.82
1632.05,3981.491
103159.26,103020.195
57973.13,58286.918
376.57,1603.1326
17396.33,18904.799
1039.23,2882.347
8455.65,11729.317
51756.3,53531.277
4497.31,7066.3784
630.94,889.53284
8115.98,11100.592
16563.5,17609.213
8366.14,10226.571
19318.88,21574.877
2591.22,3714.0955
11592.49,10672.761
11045.57,11854.555
172.5,-281.75006
1266.04,909.9231
1842.16,1362.033
2833.86,2872.1372
8443.32,8134.9854
3374.96,4290.9336
535.26,581.20844
30.0,3756.0317
50923.14,47990.33
1375.2,538.0456
334.4,343.53595
10101.37,9597.317
1662.39,1586.1199
27802.84,26583.678
19212.14,19818.277
37148.64,37559.508
40.12,-1120.6405
39096.0,42072.465
360.21,195.10979
5519.74,7731.0044
4292.97,4794.371
59.86,-1290.3557
7477.07,5847.942
9318.9,9463.629
23068.85,28863.26
25572.7,28925.064
4205.09,4561.785
17918.08,16121.871
6957.34,7474.604
43265.8,39368.48
4896.34,5665.9473
107.84,287.3464
21007.62,19875.566
8403.41,8417.933
6376.94,3188.0332
14227.07,13605.421
148.34,699.7592
17598.84,14461.435
13481.81,13628.665
34984.15,32795.164
4333.19,4076.6223
84788.93,83101.72
6370.58,7596.26
9324.97,10221.592
1844.0,1721.2821
11306.69,6130.068
5163.91,6027.021
35.0,-161.65906
71394.59,71728.04
50648.83,53162.29
6231.0,8837.383
10744.56,11525.317
9297.92,9151.599
26498.06,22030.098
23715.12,32084.072
3129.25,4064.0767
60.84,31.696514
5749.03,7174.8696
123.2,-81.39335
20.79,-1013.6899
15456.53,14282.534
33581.72,34995.312
26771.01,26031.672
52102.8,63502.797
-22.92,-180.04266
6753.58,1431.2494
5705.69,4644.3994
845.87,437.41238
38072.27,40801.305
4634.28,4753.095
11293.53,9448.828
1068.38,1194.0175
14044.12,14387.055
1017.39,1196.5063
532.98,506.7599
41903.26,44649.01
4765.11,5765.6743
26605.39,26939.303
333.0,336.77063
16976.44,17842.707
72.0,576.7768
89779.5,88911.7
7193.9,6694.907
1591.61,1306.5597
69563.36,62476.15
961.56,2038.9651
4537.0,7145.768
380.49,1298.2533
5415.61,4806.7095
7942.14,8340.579
11761.82,12296.106
9682.39,7490.3467
22797.91,24102.39
25563.17,27233.758
107815.11,109186.945
65943.73,63335.95
32514.42,34270.92
10012.05,9673.962
4456.17,4442.3047
36619.79,37088.664
9446.75,9774.557
4793.0,3752.2205
20428.4,20521.691
15112.82,15478.286
13887.17,13202.474
8515.53,7411.6826
15477.49,17853.34
7507.96,8234.612
12075.98,13005.796
2591.07,1911.8633
5646.39,5418.644
5595.33,7392.949
4835.27,6500.1367
11381.51,8855.068
54887.96,56890.29
5197.65,7300.5146
3294.16,3096.7378
7299.64,5247.271
14510.44,14517.817
10069.43,10617.808
4554.95,4779.2036
12486.58,12948.342
2053.94,1921.7349
3083.05,3061.5854
23054.14,22981.332
71343.72,65276.21
43189.51,44231.203
27420.55,28881.006
3928.7,4927.908
12774.42,14903.09
928.75,1387.7001
61916.85,61150.645
9427.07,11179.3955
55323.9,54915.406
45925.85,41808.668
20.0,25.387262
20332.96,19792.139
23228.62,24430.852
2634.72,1625.2379
6479.91,7911.715
4582.71,4758.7295
2355.98,2284.3394
266.11,-536.83136
7889.33,8904.008
16784.5,16641.105
21222.89,17557.328
91281.55,86815.07
688.64,1099.0393
6204.11,5774.0635
2868.38,3022.7212
2155.0,969.8463
78247.77,81566.24
1799.6,1598.3234
41933.14,40643.426
31719.35,35339.27
3753.68,3601.5425
1236.4,1562.2886
15422.81,16409.068
3138.91,2571.8857
26357.69,27094.965
701.89,89.622894
8360.33,12306.771
3766.36,4499.4424
4971.56,4713.854
518.5,-956.1237
71725.36,75335.48
43650.67,41738.01
3237.2,4194.4526
4983.15,6084.2686
36920.11,43747.664
22022.61,19341.832
11984.76,11663.179
4028.3,3809.6428
9017.92,8867.352
1.0,-2173.1726
1269.0,1363.4974
13698.53,14741.719
5522.43,2178.491
8350.92,10024.731
68921.12,68652.53
2720.66,2460.7913
13644.98,18438.686
28230.0,29334.375
68.05,251.58788
37419.53,40247.742
2964.61,2602.874
6329.06,10507.01
6376.31,5532.8115
21636.02,22058.523
3263.35,3251.965
4222.17,2056.6924
10722.63,13789.263
2486.61,4147.254
10155.87,11362.667
90747.72,90487.664
3931.99,4053.8035
4384.3,4037.8484
7626.06,7734.013
19434.55,19021.297
5219.15,6380.019
1140.31,1154.2915
20876.67,19517.283
795.71,2625.656
1945.12,3705.0173
447.0,26.21641
7444.66,7263.362
21616.97,21472.635
23085.84,23338.72
1750.76,1372.958
28.92,58.944695
12962.49,11733.008
55551.55,53344.14
48.76,252.47264
12301.56,11056.806
4544.18,4306.5806
18.0,-35.3687
4598.67,4910.3853
6071.17,6305.8154
2785.92,2555.7861
3029.04,3162.7139
20667.72,18202.285
23817.69,22718.428
27462.83,17731.479
698.13,182.52454
568.51,607.4102
17292.16,18217.723
12893.22,16466.89
12751.34,15141.778
1223.38,2187.7412
2490.08,2530.322
1276.28,2256.0454
48587.37,52776.26
18215.51,18422.928
7192.57,6645.0825
28081.1,28487.494
19.0,449.77734
85561.51,101857.01
56029.58,46213.324
644.12,1544.9606
3041.05,3085.5244
35.79,-554.3733
4762.75,4731.391
26716.3,26693.031
18088.72,19720.244
8111.51,8148.3516
2560.0,2105.5894
4678.83,5050.307
31936.21,32242.607
253.27,-138.42477
101800.54,102379.41
804.47,269.05447
3693.11,4005.858
20.0,-209.87206
272.8,682.50934
110.63,153.73451
7658.09,9359.024
6983.46,6167.6323
3427.5,3503.5706
16.72,-318.29504
26412.28,27792.273
4923.36,5637.6724
25090.89,23861.94
15702.13,16906.873
1226.39,3951.175
3852.0,4904.16
2914.79,2880.4365
356.0,1301.2826
2114.26,2855.9617
4391.88,4232.8867
4752.46,4985.324
797.0,1939.0775
3621.16,3476.05
40087.06,43258.797
2713.65,5862.816
4749.55,5127.7827
7000.75,6499.8677
7973.84,7918.5215
7.0,210.4121
16964.41,20703.621
240.0,1046.6108
685.02,977.5484
38.92,-433.61374
57710.52,57637.01
15159.05,16538.174
7883.11,7969.6187
1186.8,115.5715
7194.44,8385.126
19051.75,18353.03
3301.4,2840.209
39004.04,39770.92
2634.81,1330.1647
12141.54,12100.486
7115.0,3769.2668
19804.76,20459.486
17388.26,21013.256
25294.79,25788.07
4144.71,12937.486
1166.0,1516.4924
92705.91,107723.555
1389.23,1330.5963
13885.79,13535.984
42326.46,45631.535
2337.27,2088.6719
242.0,733.1594
1810.63,2036.3534
34945.5,30186.74
11212.12,13868.496
5399.74,2392.167
1685.0,3521.923
4214.86,5011.264
654.22,408.36197
55118.83,51163.156
14644.06,13437.397
8792.88,9626.519
141663.36,148890.67
20.94,224.06253
10011.51,9223.357
9570.21,19522.143
4337.24,3813.658
73.37,462.3247
2489.76,2306.2268
12185.04,12254.014
13586.37,14496.887
26496.66,23599.6
9387.49,8757.358
3145.57,3546.6848
987.7,848.6912
43053.99,45292.29
12538.7,12349.108
42019.9,39271.215
37059.11,39919.895
20075.07,21974.82
9347.54,7956.147
11022.79,9428.688
2336.16,1735.5372
2345.36,2829.0605
22491.06,22723.79
958.0,-107.65158
6699.75,7521.095
46.37,-250.76724
5003.76,4048.7305
2987.77,2642.4436
4546.04,7342.535
13130.47,12515.485
5903.78,7470.5483
4439.0,3425.557
13558.5,16097.326
1214.89,1145.3423
7770.74,8036.5903
259.33,725.8816
43434.84,47964.215
75365.71,78882.36
32620.74,33749.277
1226.71,1812.7767
785.36,-162.10684
11678.92,14783.691
4796.93,5230.2783
11210.12,10690.612
3782.04,6533.9077
73198.96,85946.375
1390.32,1883.9108
24586.27,24912.059
26221.24,23177.121
55.68,436.34604
4077.5,2131.876
11212.06,13936.691
79928.16,76030.33
28524.52,29252.133
43727.01,43924.816
3441.58,3375.0027
786.64,1029.48
74241.32,71309.92
520.56,993.10443
8514.3,8968.144
3794.29,1763.0873
6942.45,6367.678
32472.03,30966.797
3138.33,2512.1714
23789.09,22366.66
35836.91,36076.926
76087.71,74834.87
77509.53,82227.805
9078.15,8985.536
10037.24,11488.125
1340.0,2511.2576
309.85,329.70114
19993.84,17879.508
19823.53,21948.516
11894.58,9484.992
1201.0,917.3425
86067.68,84822.29
1823.62,1922.2744
2696.35,3694.7693
21181.5,22337.61
44.8,113.21345
12440.34,11461.438
1207.03,3163.0708
54261.67,51374.75
10708.34,8671.02
2462.73,3210.4512
4612.47,2957.74
4316.03,4379.3916
40615.02,42524.035
1177.01,1497.9187
2282.33,2271.3218
40139.52,44825.977
40903.46,35662.266
-12.47,943.48444
7245.4,6418.626
7685.67,4745.929
136.34,332.96143
55470.23,54888.277
13633.27,11885.591
8276.34,9531.436
14965.22,19433.62
7159.67,7252.618
19850.25,18202.516
29279.69,30088.307
17180.44,16703.158
18858.59,18548.486
8655.42,9174.806
558.0,907.7717
579.44,-124.545006
254.0,582.31726
113.01,-606.91486
46502.08,45741.04
367.57,1250.2512
14117.36,14577.508
17105.4,13909.32
49378.48,41583.332
350.74,-1302.3793
201.0,972.05084
19419.27,18066.521
3473.49,4131.7007
21650.31,10997.342
25285.5,28870.963
24811.71,26180.453
129433.55,130124.92
37214.75,49400.004
4338.05,4950.171
3218.6,4852.256
114776.23,110552.63
9957.9,11180.11
20716.18,21666.574
3895.86,3276.2708
439.42,855.24005
465.13,-892.19507
17557.52,18117.227
10621.96,10951.285
7118.43,6236.002
34909.35,36734.69
4609.1,5098.8794
1681.0,1061.622
21497.7,20568.418
95.14,-346.17508
10375.53,9778.293
7992.61,9804.343
19749.08,19675.01
6577.64,6789.218
6981.79,7603.4727
53068.75,46892.18
1956.22,1458.8607
22910.13,21402.273
128.49,-215.41934
2149.77,2180.0117
4759.35,4492.5273
563.68,1811.8745
2828.18,3884.3733
48673.38,49237.734
1718.52,2049.4084
19087.12,20542.78
334.4,401.50256
6241.67,5680.6685
13411.34,10513.871
492.13,508.55676
13727.59,14115.5205
1978.32,1652.0138
90.06,-542.5974
19670.01,17804.26
24793.97,23210.223
59.9,-872.60504
3226.75,3937.9204
27607.88,21456.996
61022.17,59769.168
2791.37,2110.7925
54963.04,54906.926
31577.98,36714.586
25145.36,24601.043
785.82,1426.126
2001.36,2646.8425
21898.09,18044.186
30845.21,31971.988
9222.79,9247.711
2105.96,802.8308
2989.8,4316.4536
1617.95,1545.6467
2290.53,1959.0544
5049.0,5843.995
16057.35,18248.164
6771.25,7698.9683
5611.66,5343.97
431.2,2786.763
4820.65,4698.1724
47169.48,47963.37
6808.86,6458.0356
11333.21,10921.735
1724.44,2337.719
38543.67,31519.615
3284.36,3399.2944
2021.85,-472.40347
752.2,-914.62085
3394.86,3079.8215
42967.24,43504.52
5932.37,9253.972
30731.89,31478.688
4314.87,4082.002
14384.59,15105.682
3.0,-1204.5399
2762.9,2138.17
71751.17,68109.31
280.54,2125.739
660.0,-153.09097
13147.36,13523.229
20625.15,8913.995
19790.55,18681.26
1244.4,2084.0469
30134.04,29379.904
3725.87,2407.3118
3113.55,2621.482
5757.89,6106.681
5069.12,5795.929
1585.63,1662.8251
550.94,240.38626
672.0,1455.6836
1130.0,858.4752
2462.59,2163.3987
5443.37,5095.343
278.98,-1308.273
2930.8,4647.1104
65623.41,64470.82
1155.53,1154.0977
12758.71,12674.336
217.97,470.712
502.99,702.966
8547.8,8990.856
11746.42,13149.218
123.2,188.58792
3392.07,3817.955
44934.12,40820.43
1205.02,1855.8821
620.0,834.3117
66399.89,77354.484
9291.83,7637.622
36791.91,41479.19
3288.0,3135.6284
2084.08,1899.9055
4444.75,4943.3027
3708.94,2544.397
26358.33,27648.725
560.5,1025.1886
305.6,1242.153
22575.2,20800.094
28223.7,27654.945
6309.73,6131.336
55649.79,47234.816
2932.41,1728.2706
37.28,449.03275
9356.12,11817.847
33138.28,31013.834
60359.28,60830.332
23162.36,23394.17
8922.23,13393.495
15230.95,14880.263
1246.94,2860.8384
11746.65,12586.823
5.0,-873.5137
35670.52,33690.14
9059.24,9705.359
202.4,353.07883
12359.29,11603.71
1875.75,2384.2803
-0.24,1036.6484
5128.71,4083.8286
20379.58,24291.959
3800.78,4326.622
77446.87,70342.14
2200.92,1215.6989
630.41,708.37286
529.0,963.5001
49108.36,48698.277
1517.63,883.39667
6527.31,6622.18
25996.23,27190.234
53637.96,49459.098
6898.97,7727.67
46414.28,46182.91
7868.11,6984.1597
34332.95,34312.453
353.9,-540.2389
27224.02,28448.02
3000.0,2320.5125
1921.25,3156.8188
11106.87,11225.316
25518.07,24151.42
260.5,-12.602381
69.03,40.06992
5100.0,4943.0903
3855.64,5548.104
9261.92,10363.493
2060.87,1838.0319
3776.0,2000.2407
30347.52,33010.637
6742.6,6823.895
4984.51,3231.4294
975.5,3369.5369
24057.43,25227.016
186875.35,133305.84
19134.34,16675.97
2030.52,1487.374
52.8,12.085705
3471.11,4315.6978
26464.11,26135.72
14285.2,15569.852
48302.08,48920.75
773.92,682.60004
1514.75,827.16583
57451.99,55752.31
24811.39,28169.531
12540.84,12058.491
156.23,1090.8677
456.88,20.227062
30917.8,31183.15
13791.89,13980.002
5.0,-87.0852
149907.12,179595.95
18864.04,18200.658
11290.97,9365.916
1157.5,2301.4302
12027.59,11892.363
51892.06,50279.562
12110.24,12126.643
15225.26,17793.328
61442.83,64122.434
7892.88,7958.935
5526.88,4608.1436
4963.41,6246.6016
23170.23,24659.691
20054.69,19923.973
2208.25,3683.2783
1548.94,-808.7632
3430.46,2718.6477
78579.32,70878.32
34746.38,34165.19
1184.0,550.6153
652.14,1671.1898
1807.76,1554.8424
32199.24,29234.506
6578.97,5758.9956
33.11,-1206.2017
27918.91,26844.092
245.4,944.5248
13783.12,14709.714
27482.17,26563.227
1035.13,634.5914
2618.71,2007.2513
1715.28,1762.3895
53128.74,52353.55
3432.63,2222.8762
79675.79,79260.3
9345.71,8921.966
24552.69,28121.816
17403.45,19354.604
21256.18,19951.76
7435.2,4867.54
23121.64,21104.283
18267.54,17075.664
4018.04,4719.7173
5850.94,7124.625
11704.99,13120.923
27331.03,24716.406
21918.96,23922.846
20641.27,20914.896
16879.46,15531.772
1880.64,1578.2397
9228.94,7647.481
13972.3,12794.439
69341.49,73005.91
22940.3,22120.7
21419.22,20376.865
27705.26,24236.916
414.8,659.8363
1222.48,912.68243
23021.71,25183.42
7446.59,7531.874
28500.95,30251.527
17173.86,18443.727
8881.68,10371.408
30.73,-269.7807
4102.94,4527.9917
5049.93,5564.902
28036.08,27577.252
104259.74,99687.65
165.27,-142.68973
4507.73,4110.1567
3160.25,3119.016
13322.16,13272.471
7151.12,8106.5986
457.6,540.8222
6552.72,6703.0947
2320.0,3811.793
412.49,6.4234886
7936.72,7839.0327
4832.25,4298.5767
8825.75,7717.874
9271.76,8755.237
257.95,1289.7391
83.92,235.84128
10297.27,1830.8667
27927.44,28534.543
5566.35,7085.0073
20.94,9.776011
9540.72,8117.6772
6322.84,7426.3076
20285.29,17988.277
2796.44,2900.877
55130.93,51325.26
45270.08,45862.57
3694.14,3986.048
7846.46,8020.209
432.92,-98.84852
34262.72,37178.152
2677.53,2498.5588
4140.36,2554.6384
18450.87,16590.227
1445.88,1805.351
19806.69,19744.492
3032.64,3081.2627
0.01,-1948.8094
4999.16,4373.5596
28808.88,33478.387
1365.0,4617.9116
14457.89,12952.917
502.43,1904.3547
6538.39,8394.745
2162.65,1837.8921
18201.0,17353.908
620.0,2849.2566
11351.09,12331.944
7325.12,6553.218
7998.3,7822.4595
14326.37,15054.569
149.6,-10.134931
6948.51,8146.7812
9050.41,12672.159
41473.95,42744.402
69.52,180.33937
12741.53,12154.954
41715.68,40422.66
50554.38,50073.46
157.88,2160.5137
2704.47,2523.6655
68851.29,66312.625
23549.51,23840.012
34063.23,35379.016
2420.6,1917.1616
3932.1,6074.8
0.0,-126.6692
11827.43,19398.791
50092.04,49623.14
7873.27,6316.831
3655.67,3897.1733
3221.54,4129.791
22637.6,20308.297
5165.81,5823.6196
2077.27,2412.031
20119.93,20442.941
4191.81,2445.171
1573.95,820.92523
18403.16,18508.031
46965.08,50934.723
7524.38,7777.8047
22855.58,23033.46
5282.7,5933.218
854.09,1348.4905
1035.39,1465.8573
56244.65,60008.832
2996.23,2410.7122
13211.1,14532.78
59.4,1004.72614
12614.92,10546.989
104613.45,98794.4
69190.44,68645.24
5958.49,5497.162
28375.8,28529.674
96658.98,80726.42
55328.2,55407.52
455.46,618.2616
21805.95,21108.314
3316.96,3816.8135
108062.03,89325.15
12709.44,16010.347
83475.56,92191.21
8214.18,8015.3022
3588.62,3384.5627
2013.96,2619.053
1471.66,2172.6836
62104.22,65198.9
19.06,101.418686
558.0,-536.64996
42567.87,43603.508
14191.09,11830.092
2596.38,2244.3186
7984.61,10558.393
933.98,801.10767
3615.91,3531.8596
-84.0,1138.3043
52.8,1186.5186
37292.97,44342.043
1470.43,1201.2308
25954.18,24714.936
10069.09,10727.359
13806.97,14137.404
3784.92,5226.9224
42477.49,44244.766
29088.35,26786.129
196.54,-360.92435
18390.43,19494.283
141966.54,138670.81
9018.47,9152.948
4595.36,2760.47
13630.3,13890.38
33748.28,35077.734
1861.92,3641.0037
4908.98,9616.016
7096.84,7600.465
16266.9,16597.242
88933.14,88562.63
24178.26,23437.295
237.0,-2587.8215
3538.72,3188.507
6264.03,6383.514
579.83,228.19923
4743.66,3600.4783
21198.66,21742.09
245.04,226.8326
5952.21,3524.699
7202.76,9377.429
6410.67,7466.736
42749.12,42779.375
63414.41,62973.152
2034.92,2544.6138
5076.34,4459.9443
2349.0,2742.5703
4387.33,4285.88
13530.25,15326.253
3827.95,4907.4243
18400.52,16137.154
2341.77,2542.7815
6692.61,6172.0093
97854.76,100399.99
4851.0,4863.5083
1185.63,809.6455
93.56,129.71262
7587.24,9115.92
2412.58,3328.5317
7035.13,7872.942
4088.16,3494.857
237.46,869.2559
8489.43,9000.309
6294.63,4790.4272
11522.65,12711.856
201.26,-126.99848
17350.78,18841.695
1080.07,1078.934
4170.54,3553.6174
2.98,106.889404
3856.84,3623.0925
21092.4,30581.832
198.09,-858.87823
1089.72,4214.4233
2967.11,8103.272
4449.97,3691.1155
5703.94,4970.9624
9328.92,9841.864
12012.0,14017.901
2295.88,1939.1426
15.0,296.26993
4930.69,4930.615
1100.67,3080.182
1572.73,2242.6836
3067.22,3030.3274
14827.65,14125.054
18953.07,18887.121
15325.52,16180.162
10424.39,10844.067
5584.82,5436.859
4841.81,6431.0566
5174.76,5904.0303
15286.47,15499.831
13690.35,13606.103
14.74,323.77838
9.88,3861.0305
1436.0,426.7759
9411.83,10559.816
241.79,543.8751
7576.15,7899.541
26569.47,26363.814
128.92,-177.87544
101148.26,103915.35
455.29,233.86002
1887.56,1640.7577
5488.83,6491.4814
99690.14,101743.22
8776.95,9065.35
394.52,675.83185
1447.26,1859.2522
19070.37,21571.041
1345.07,3859.6592
16102.77,14657.063
20747.5,22282.248
3156.81,-496.58295
46933.1,45065.504
1.96,221.08737
3474.61,3131.0237
26176.67,22101.916
95261.34,94620.77
2531.0,1983.3732
63397.15,67933.04
4568.84,4355.3315
7893.88,7743.224
3559.93,3733.5264
15402.1,14171.768
3356.92,4398.321
5945.37,5998.6
7944.45,8786.165
31819.87,22748.121
20645.06,19746.695
20732.08,18400.06
276.0,395.97815
2509.22,1652.7004
34748.61,31760.709
17816.93,22121.201
19048.36,19257.105
20769.86,18381.266
59.7,388.85684
3786.69,5264.01
1445.5,2005.3457
13220.41,10409.286
7493.84,7012.252
8221.56,10203.311
769.74,1086.0638
3250.0,3386.4236
8113.3,7373.1553
9299.76,10157.337
993.72,1052.8325
243.88,-648.62103
3011.73,2629.2844
0.25,-246.67326
1592.31,1125.6892
202.85,698.1192
1767.0,1197.3722
36958.64,33988.504
9898.91,9725.137
11159.73,11708.819
4047.44,3564.7886
116.0,371.1028
5577.07,4322.4126
35.0,284.4244
754.75,824.83514
67119.15,67598.03
4503.08,4041.0764
3327.14,2504.604
6998.25,7721.624
84.52,864.8393
24346.03,24559.496
7533.95,6341.0786
8834.82,8518.66
17700.03,19899.113
39493.07,31915.404
10845.7,9277.151
1174.53,676.16895
104499.18,103238.03
1503.43,312.64047
6197.7,6525.273
794.62,573.1984
19264.89,21175.574
149088.91,153893.92
43040.13,38657.984
73635.52,73956.234
32602.37,36505.316
36090.87,38363.457
55.12,-132.48256
4456.92,5917.02
2357.54,2511.7183
8247.36,9179.527
6009.68,4151.1406
24158.2,25709.697
1160.8,-286.52377
351.9,554.24036
140.0,286.15045
19139.78,19139.486
4149.13,2983.5332
32.13,374.3835
15604.42,16142.977
12081.12,11501.434
-15.0,-442.63254
6881.63,5910.9766
25926.21,20079.32
1.0,-104.41773
21418.52,17819.295
14453.05,12645.0205
166.77,48.698387
4922.3,5861.9043
2149.06,1354.107
582.78,-362.7136
335.6,634.328
10691.52,9252.781
5684.77,5458.521
334.4,122.22061
4055.71,5197.743
285.0,885.51117
2677.34,3172.0613
638.76,838.708
10464.41,13779.415
1199.8,682.5458
2691.5,2780.4998
36851.92,34827.13
32940.63,31938.35
12242.26,13255.783
5101.44,4630.5674
9265.61,7782.294
27785.25,27246.564
33286.74,34778.93
28897.9,25841.396
5763.42,5157.037
23703.57,22929.125
1640.5,3638.692
48559.91,48759.14
8033.9,7886.4717
110.11,-106.981606
9070.54,9375.004
9738.04,12031.415
209.22,663.19836
33639.97,34454.25
11092.31,11198.945
39826.65,43626.105
67613.79,67498.06
5342.62,6369.8286
127309.69,127628.195
5633.0,2301.3506
2315.52,2071.2275
2402.0,2738.6106
174.93,-198.89449
2577.84,1929.9121
11997.09,11477.435
21807.79,22241.979
5831.23,6412.6743
13367.14,13683.365
5589.12,5829.3223
28516.18,32121.941
2650.0,2567.5374
2166.0,1670.5485
9102.81,8198.911
4290.79,3796.338
73687.58,77132.97
39.38,-102.854355
5980.5,6473.584
1520.25,1210.6864
554.0,-1400.2903
2408.38,3601.5576
10091.45,8694.759
1102.89,1100.5876
19678.45,16527.307
12668.0,15058.971
13351.18,13540.234
15307.87,13818.213
7684.26,7765.9023
7791.74,6948.698
8216.72,10061.819
112168.26,107614.69
51.63,-650.8599
1116.46,1774.9531
42893.37,46599.953
34663.03,36746.355
19208.02,19233.742
43637.06,43583.805
3960.32,1964.1477
85.17,-187.21257
1989.75,1552.5104
3839.71,3850.574
7804.79,8505.621
27.83,252.01657
4632.64,6341.165
4.0,-515.84766
6106.63,6085.288
4585.14,4573.479
5256.28,4824.004
25701.6,26135.488
36189.4,37689.434
3863.44,3380.3276
23101.26,24003.955
7820.01,5232.9067
35740.7,26641.13
80368.71,77888.27
827.2,922.4405
3659.63,2527.9631
50507.15,53332.008
8648.7,6053.45
9120.14,9342.401
12.0,-1839.8708
875.76,861.33545
10421.16,9833.991
3632.48,4300.7954
140.0,627.40594
12401.0,11990.853
1483.23,1574.793
1357.5,2062.9468
2068.94,1990.9503
9866.9,10963.79
6912.11,7505.602
36.32,-1056.271
8839.83,9841.762
12010.89,11596.577
4040.87,1460.2178
16063.16,17430.715
21488.9,22354.174
28129.17,27218.475
15068.27,14910.772
662.79,830.5197
61.5,30.333328
10995.28,10699.329
1123.0,2078.087
2826.41,2013.6122
483.72,2367.7449
12094.77,12464.387
12381.0,16346.264
13733.72,12564.51
24151.25,23641.658
4604.43,6366.66
12488.57,9125.981
52.5,159.55289
53063.6,55630.367
2989.43,3766.7668
5830.3,5094.747
7633.54,9410.431
7636.23,7227.5566
15775.75,15402.444
7924.95,8008.23
18099.99,16259.159
10514.61,11769.021
9441.37,9531.802
5247.23,4804.7856
6591.35,5282.038
686.83,770.0303
9233.2,7764.2725
23530.42,26141.621
7800.23,7695.8516
198.0,460.73676
5264.67,4809.922
3761.19,3939.51
22323.72,23317.514
928.06,676.4297
3.46,88.87609
582.63,94.45245
8495.82,8456.26
326.25,190.5252
555.08,-197.20918
994.4,2108.2485
5149.98,5095.671
1617.36,3638.634
1656.93,1350.166
22425.7,21723.979
33465.17,31475.748
1954.59,2488.0515
4785.0,8340.143
1462.45,918.0658
19820.7,17672.014
31971.73,33595.03
17512.84,18213.615
592.43,305.3753
2187.0,2659.4146
2193.0,2714.2551
34428.09,24765.346
1849.96,1421.9951
84.88,-1005.027
858.84,2609.1418
